작업년도,명절구분,순번,자원명,관리기관구분,기관명,담당자명,연락처,시도,시군구,주소,상세주소,주차장유형,휴일_1_개방일,휴일_2_개방일,휴일_3_개방일,휴일_4_개방일,휴일_1_개방시간,휴일_2_개방시간,휴일_3_개방시간,휴일_4_개방시간,참고사항,경도,위도
2023,설,87,한류월드 제2공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 1801,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7559234,37.65987245
2023,설,88,한류월드 제3공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 1827,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7566656,37.6562124
2023,설,89,한류월드 제4공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 1848,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7595217,37.6556501
2023,설,90,장항 제2공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 732,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7674291,37.66406596
2023,설,91,장항 제3공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 743,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7657073,37.66239809
2023,설,92,장항 제4공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 758,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7673444,37.66072857
2023,설,93,복지회관건립부지 공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 772,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.770864,37.66083195
2023,설,94,장항 제1공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 장항동 777,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7690675,37.66239652
2023,설,95,호수공원 부설주차장 4,지방자치단체,경기도 고양시 고양도시관리공사,조찬희,031-929-4847,경기도,고양시,경기도 고양시 일산동구 장항동 905,주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7698033,37.6505825
2023,설,96,"호수공원 부설주차장 1,2,3",지방자치단체,경기도 고양시 고양도시관리공사,조찬희,031-929-4847,경기도,고양시,경기도 고양시 일산동구 장항동 906,주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7642768,37.65766329
2023,설,97,정발산 임시공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 정발산동 815,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.774403,37.66667541
2023,설,98,약산 공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 중산동 13-5,주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7921226,37.68265591
2023,설,99,중산공원 부설주차장,지방자치단체,경기도 고양시 고양도시관리공사,조찬희,031-929-4849,경기도,고양시,경기도 고양시 일산동구 중산동 1565,주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7786274,37.69165381
2023,설,100,중산 제2공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 중산동 1659,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7801125,37.68521777
2023,설,101,중산 제1공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 중산동 1667,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7781526,37.68357189
2023,설,102,중산 제3공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 중산동 1726,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.788772,37.68365481
2023,설,103,풍동 제1공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 풍동 1244,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7996222,37.67316745
2023,설,104,풍동 제2공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 풍동 1272,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7980996,37.66787386
2023,설,105,풍동 제3공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,윤효중,031-929-4858,경기도,고양시,경기도 고양시 일산동구 풍동 1276,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.8009909,37.66771678
2023,설,106,대화 임시공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 대화동 2037,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7543114,37.68268303
2023,설,107,전시장 공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 대화동 2307-17,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7475837,37.66770026
2023,설,108,일산서구청 부설주차장,지방자치단체,경기도 고양시 고양도시관리공사,조찬희,031-929-4847,경기도,고양시,경기도 고양시 일산서구 대화동 2321,주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7452966,37.67788684
2023,설,109,종합운동장 부설주차장,지방자치단체,경기도 고양시 고양도시관리공사,조찬희,031-929-4847,경기도,고양시,경기도 고양시 일산서구 대화동 2321-3,주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7434646,37.67866627
2023,설,110,고양일산 공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 원일로 86(일산동),주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7713945,37.68565321
2023,설,111,일산역 공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 일산동 1410-2,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7685131,37.68217478
2023,설,112,일산 제1공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 일산동 1673-5,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7770347,37.68266511
2023,설,113,일산 제2공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 일산동 1681-3,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7756712,37.68374514
2023,설,114,일산종합 사회복지관,지방자치단체,경기도 고양시 고양도시관리공사,조찬희,031-929-4847,경기도,고양시,경기도 고양시 일산서구 일산동 620-3,주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7687437,37.6844674
2023,설,115,제7권역노상,지방자치단체,경기도 고양시 고양도시관리공사,조찬희,031-929-4847,경기도,고양시,경기도 고양시 일산서구 주엽동 155,주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7618438,37.67099109
2023,설,116,탄현 제5공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 탄현동 1489,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7690176,37.69438101
2023,설,117,탄현 제1공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 탄현동 1561,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7617325,37.69072342
2023,설,118,탄현 제2공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 탄현동 1573-9,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.763373,37.6909881
2023,설,119,탄현 제3공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 탄현동 1589,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.772101,37.69266552
2023,설,120,탄현 제4공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 탄현동 1596,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7743715,37.69251771
2023,설,121,탄현역 환승공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 탄현동 1647,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7613699,37.69519495
2023,설,122,탄현 제6공영주차장,지방자치단체,경기도 고양시 고양도시관리공사,강성호,031-929-4850,경기도,고양시,경기도 고양시 일산서구 탄현동 1651,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.7673718,37.7058605
2023,설,123,광창교주변(5주차장),지방자치단체,과천도시공사,권혁준,02-500-1151,경기도,과천시,경기도 과천시 과천동 140-20,주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0058131,37.44824184
2023,설,124,북문노외주차장,지방자치단체,과천도시공사,권혁준,02-500-1151,경기도,과천시,경기도 과천시 과천동 154-1,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0132714,37.45159941
2023,설,125,광창교주변,지방자치단체,과천도시공사,권혁준,02-500-1151,경기도,과천시,경기도 과천시 과천동 245-3,주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0044554,37.44869619
2023,설,126,뒷골7,지방자치단체,과천도시공사,이희진,02-500-1145,경기도,과천시,경기도 과천시 과천동 367-4,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0012589,37.45369311
2023,설,127,뒷골6,지방자치단체,과천도시공사,이희진,02-500-1145,경기도,과천시,경기도 과천시 과천동 370-12,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0009303,37.45427265
2023,설,128,뒷골5,지방자치단체,과천도시공사,이희진,02-500-1145,경기도,과천시,경기도 과천시 과천동 383-5,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0197035,37.45219913
2023,설,129,궁말마을입구,지방자치단체,과천도시공사,권혁준,02-500-1151,경기도,과천시,경기도 과천시 과천동 669-1,주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0081461,37.44083888
2023,설,130,우면산간도로잔여지,지방자치단체,과천도시공사,권혁준,02-500-1151,경기도,과천시,경기도 과천시 과천동 94,주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.0101118,37.45124779
2023,설,131,한내3,지방자치단체,과천도시공사,이희진,02-500-1145,경기도,과천시,경기도 과천시 과천동527-18,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.9979664,37.44741583
2023,설,132,렉스타운 앞,지방자치단체,과천도시공사,이희진,02-500-1145,경기도,과천시,경기도 과천시 별양동 1-10,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.9925315,37.42828083
2023,설,133,그레이스호텔앞 주차장,지방자치단체,과천도시공사,이희진,02-500-1145,경기도,과천시,경기도 과천시 별양동 1-15,주차장,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,126.9920615,37.42776551
